-1200     	0         	0         	6         	0.0377048           	0.00865008          
-1200     	1         	0         	7         	0.025798            	0.00715509          
-1200     	2         	0         	8         	0.0158757           	0.00561291          
-1200     	3         	1         	6         	0.0357203           	0.00841937          
-1200     	4         	1         	7         	0.0396893           	0.00887479          
-1200     	5         	1         	8         	0.0277825           	0.00742518          
-1200     	6         	2         	6         	0.0456427           	0.00951715          
-1200     	7         	2         	7         	0.0496116           	0.00992232          
-1200     	8         	2         	8         	0.0178602           	0.00595339          
-1200     	9         	3         	6         	0.0218291           	0.00658172          
-1200     	10        	3         	7         	0.0416737           	0.00909396          
-1200     	11        	3         	8         	0.0416737           	0.00909396          
-1200     	12        	4         	6         	0.0138912           	0.0052504           
-1200     	13        	4         	7         	0.0317514           	0.00793786          
-1200     	14        	4         	8         	0.0317514           	0.00793786          
-1200     	15        	5         	6         	0.0119068           	0.00486092          
-1200     	16        	5         	7         	0.025798            	0.00715509          
-1200     	17        	5         	8         	0.0238136           	0.00687438          
0         	0         	0         	6         	0.0404384           	0.00904231          
0         	1         	0         	7         	0.0363946           	0.00857829          
0         	2         	0         	8         	0.0121315           	0.00495268          
0         	3         	1         	6         	0.0667234           	0.0116151           
0         	4         	1         	7         	0.050548            	0.0101096           
0         	5         	1         	8         	0.00808769          	0.00404384          
0         	6         	2         	6         	0.0343727           	0.0083366           
0         	7         	2         	7         	0.103118            	0.0144394           
0         	8         	2         	8         	0.0242631           	0.00700414          
0         	9         	3         	6         	0.0222411           	0.00670596          
0         	10        	3         	7         	0.0828988           	0.0129466           
0         	11        	3         	8         	0.0283069           	0.00756534          
0         	12        	4         	6         	0.0161754           	0.00571886          
0         	13        	4         	7         	0.0384165           	0.00881335          
0         	14        	4         	8         	0.0545919           	0.0105062           
0         	15        	5         	6         	0.0121315           	0.00495268          
0         	16        	5         	7         	0.0181973           	0.00606577          
0         	17        	5         	8         	0.076833            	0.012464            
