-1200     	0         	0         	6         	0.100325            	0.0317256           
-1200     	1         	0         	7         	0.0300976           	0.0173768           
-1200     	2         	0         	8         	0.0100325           	0.0100325           
-1200     	3         	1         	6         	0.0902927           	0.0300976           
-1200     	4         	1         	7         	0.0601952           	0.0245746           
-1200     	5         	1         	8         	0.0401301           	0.0200651           
-1200     	6         	2         	6         	0.0702277           	0.0265436           
-1200     	7         	2         	7         	0.0300976           	0.0173768           
-1200     	8         	2         	8         	0.0501626           	0.0224334           
-1200     	9         	3         	6         	0.0401301           	0.0200651           
-1200     	10        	3         	7         	0.0401301           	0.0200651           
-1200     	11        	3         	8         	0.0601952           	0.0245746           
-1200     	12        	4         	6         	0.0100325           	0.0100325           
-1200     	13        	4         	7         	0.100325            	0.0317256           
-1200     	14        	4         	8         	0.0401301           	0.0200651           
-1200     	15        	5         	6         	0.0100325           	0.0100325           
-1200     	16        	5         	7         	0.0501626           	0.0224334           
-1200     	17        	5         	8         	0.130423            	0.0361728           
-600      	0         	0         	6         	0.101897            	0.0322227           
-600      	1         	0         	7         	0.0305691           	0.0176491           
-600      	2         	0         	8         	0                   	0                   
-600      	3         	1         	6         	0.112087            	0.0337955           
-600      	4         	1         	7         	0.0509486           	0.0227849           
-600      	5         	1         	8         	0.0509486           	0.0227849           
-600      	6         	2         	6         	0.071328            	0.0269594           
-600      	7         	2         	7         	0.0407588           	0.0203794           
-600      	8         	2         	8         	0.0509486           	0.0227849           
-600      	9         	3         	6         	0.0611383           	0.0249596           
-600      	10        	3         	7         	0.0815177           	0.0288209           
-600      	11        	3         	8         	0.0509486           	0.0227849           
-600      	12        	4         	6         	0.0305691           	0.0176491           
-600      	13        	4         	7         	0.0611383           	0.0249596           
-600      	14        	4         	8         	0.0203794           	0.0144104           
-600      	15        	5         	6         	0.0203794           	0.0144104           
-600      	16        	5         	7         	0.0305691           	0.0176491           
-600      	17        	5         	8         	0.0611383           	0.0249596           
0         	0         	0         	6         	0.134361            	0.0372649           
0         	1         	0         	7         	0.0723481           	0.027345            
0         	2         	0         	8         	0.0310063           	0.0179015           
0         	3         	1         	6         	0.144696            	0.0386717           
0         	4         	1         	7         	0.0826835           	0.029233            
0         	5         	1         	8         	0.0620126           	0.0253165           
0         	6         	2         	6         	0.0930189           	0.0310063           
0         	7         	2         	7         	0.0826835           	0.029233            
0         	8         	2         	8         	0.0310063           	0.0179015           
0         	9         	3         	6         	0.0723481           	0.027345            
0         	10        	3         	7         	0.0826835           	0.029233            
0         	11        	3         	8         	0.0723481           	0.027345            
0         	12        	4         	6         	0.0413417           	0.0206709           
0         	13        	4         	7         	0.0413417           	0.0206709           
0         	14        	4         	8         	0.0930189           	0.0310063           
0         	15        	5         	6         	0.0310063           	0.0179015           
0         	16        	5         	7         	0.0413417           	0.0206709           
0         	17        	5         	8         	0.165367            	0.0413417           
