-1200     	0         	0         	6         	0.0313147           	0.0118358           
-1200     	1         	0         	7         	0.0357882           	0.012653            
-1200     	2         	0         	8         	0.00447353          	0.00447353          
-1200     	3         	1         	6         	0.0536823           	0.0154968           
-1200     	4         	1         	7         	0.07605             	0.0184448           
-1200     	5         	1         	8         	0.0313147           	0.0118358           
-1200     	6         	2         	6         	0.0581559           	0.0161295           
-1200     	7         	2         	7         	0.0805235           	0.0189796           
-1200     	8         	2         	8         	0.0313147           	0.0118358           
-1200     	9         	3         	6         	0.0313147           	0.0118358           
-1200     	10        	3         	7         	0.0581559           	0.0161295           
-1200     	11        	3         	8         	0.0626294           	0.0167384           
-1200     	12        	4         	6         	0.0223676           	0.0100031           
-1200     	13        	4         	7         	0.0313147           	0.0118358           
-1200     	14        	4         	8         	0.0447353           	0.0141465           
-1200     	15        	5         	6         	0.0268412           	0.0109579           
-1200     	16        	5         	7         	0.0402618           	0.0134206           
-1200     	17        	5         	8         	0.0715765           	0.0178941           
-600      	0         	0         	6         	0.0317599           	0.0120041           
-600      	1         	0         	7         	0.0362971           	0.012833            
-600      	2         	0         	8         	0.00453714          	0.00453714          
-600      	3         	1         	6         	0.0544456           	0.0157171           
-600      	4         	1         	7         	0.0362971           	0.012833            
-600      	5         	1         	8         	0.0317599           	0.0120041           
-600      	6         	2         	6         	0.0816684           	0.0192494           
-600      	7         	2         	7         	0.0862056           	0.0197769           
-600      	8         	2         	8         	0.0453714           	0.0143477           
-600      	9         	3         	6         	0.0408342           	0.0136114           
-600      	10        	3         	7         	0.0544456           	0.0157171           
-600      	11        	3         	8         	0.0544456           	0.0157171           
-600      	12        	4         	6         	0                   	0                   
-600      	13        	4         	7         	0.0453714           	0.0143477           
-600      	14        	4         	8         	0.0362971           	0.012833            
-600      	15        	5         	6         	0.00907427          	0.00641648          
-600      	16        	5         	7         	0.0362971           	0.012833            
-600      	17        	5         	8         	0.068057            	0.0175723           
0         	0         	0         	6         	0.109755            	0.0224037           
0         	1         	0         	7         	0.0228657           	0.0102258           
0         	2         	0         	8         	0.00457313          	0.00457313          
0         	3         	1         	6         	0.132621            	0.0246271           
0         	4         	1         	7         	0.0503045           	0.0151674           
0         	5         	1         	8         	0.0137194           	0.0079209           
0         	6         	2         	6         	0.0503045           	0.0151674           
0         	7         	2         	7         	0.100609            	0.0214499           
0         	8         	2         	8         	0.0274388           	0.0112018           
0         	9         	3         	6         	0.0457313           	0.0144615           
0         	10        	3         	7         	0.118901            	0.0233185           
0         	11        	3         	8         	0.0503045           	0.0151674           
0         	12        	4         	6         	0.0274388           	0.0112018           
0         	13        	4         	7         	0.0457313           	0.0144615           
0         	14        	4         	8         	0.0777433           	0.0188555           
0         	15        	5         	6         	0.0228657           	0.0102258           
0         	16        	5         	7         	0.0503045           	0.0151674           
0         	17        	5         	8         	0.0548776           	0.0158418           
